"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"159","Stephen Curry","Golden State Warriors","11/3/16",2016,3,2,58,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-9,16,34,"curry"
"160","Stephen Curry","Golden State Warriors","11/3/16",2016,1,9,54,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-6,11,3,"curry"
"161","Stephen Curry","Golden State Warriors","1/6/17",2016,1,5,35,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,11,7,"curry"
"162","Stephen Curry","Golden State Warriors","3/2/17",2016,3,11,22,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Chicago Bulls",24,11,25,"curry"
"163","Stephen Curry","Golden State Warriors","1/20/17",2016,1,10,37,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Houston Rockets",15,11,2,"curry"
"164","Stephen Curry","Golden State Warriors","1/25/17",2016,3,1,45,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-7,0,35,"curry"
"165","Stephen Curry","Golden State Warriors","1/22/17",2016,1,4,18,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",2,"Orlando Magic",28,7,8,"curry"
"166","Stephen Curry","Golden State Warriors","3/6/17",2016,4,1,59,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Atlanta Hawks",19,2,47,"curry"
"167","Stephen Curry","Golden State Warriors","3/16/17",2016,3,3,14,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Orlando Magic",-7,13,33,"curry"
"168","Stephen Curry","Golden State Warriors","1/18/17",2016,4,2,13,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-2,13,46,"curry"
"169","Stephen Curry","Golden State Warriors","11/13/16",2016,1,1,48,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Phoenix Suns",-7,21,11,"curry"
"170","Stephen Curry","Golden State Warriors","1/2/17",2016,3,3,6,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",1,"Denver Nuggets",1,18,33,"curry"
"171","Stephen Curry","Golden State Warriors","1/4/17",2016,3,8,18,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",9,2,28,"curry"
"172","Stephen Curry","Golden State Warriors","11/16/16",2016,1,5,11,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",3,"Toronto Raptors",-34,8,7,"curry"
"173","Stephen Curry","Golden State Warriors","1/28/17",2016,1,0,33,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-4,2,12,"curry"
"174","Stephen Curry","Golden State Warriors","3/14/17",2016,3,6,0,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",9,7,30,"curry"
"175","Stephen Curry","Golden State Warriors","11/23/16",2016,3,3,49,"shot_no","Driving Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",17,21,33,"curry"
"176","Stephen Curry","Golden State Warriors","1/18/17",2016,3,4,21,"shot_yes","Driving Reverse Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,3,32,"curry"
"177","Stephen Curry","Golden State Warriors","3/29/17",2016,3,0,8,"shot_yes","Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,36,"curry"
"178","Stephen Curry","Golden State Warriors","11/1/16",2016,2,1,23,"shot_no","Fadeaway Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",-125,174,23,"curry"
"179","Stephen Curry","Golden State Warriors","12/8/16",2016,3,9,21,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Utah Jazz",-81,11,27,"curry"
"180","Stephen Curry","Golden State Warriors","12/22/16",2016,1,4,50,"shot_yes","Fadeaway Jump Shot","2PT Field Goal",14,"Brooklyn Nets",-140,36,8,"curry"
"181","Stephen Curry","Golden State Warriors","3/28/17",2016,1,7,28,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Houston Rockets",1,80,5,"curry"
"182","Stephen Curry","Golden State Warriors","11/18/16",2016,4,1,13,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",23,"Boston Celtics",233,57,47,"curry"
"183","Stephen Curry","Golden State Warriors","11/3/16",2016,3,6,1,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",218,144,30,"curry"
"184","Stephen Curry","Golden State Warriors","3/18/17",2016,1,0,3,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-223,139,12,"curry"
"185","Stephen Curry","Golden State Warriors","11/10/16",2016,3,3,25,"shot_yes","Fadeaway Jump Shot","3PT Field Goal",28,"Denver Nuggets",-205,195,33,"curry"
"186","Stephen Curry","Golden State Warriors","3/24/17",2016,3,9,49,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,18,27,"curry"
"187","Stephen Curry","Golden State Warriors","1/16/17",2016,1,11,41,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-20,16,1,"curry"
"188","Stephen Curry","Golden State Warriors","12/11/16",2016,2,0,19,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,16,24,"curry"
"189","Stephen Curry","Golden State Warriors","12/8/16",2016,1,3,55,"shot_yes","Floating Jump shot","2PT Field Goal",20,"Utah Jazz",-102,178,9,"curry"
"190","Stephen Curry","Golden State Warriors","3/20/17",2016,2,5,18,"shot_no","Floating Jump shot","2PT Field Goal",4,"Oklahoma City Thunder",1,41,19,"curry"
"191","Stephen Curry","Golden State Warriors","12/1/16",2016,1,10,48,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",-45,115,2,"curry"
"192","Stephen Curry","Golden State Warriors","3/2/17",2016,4,6,4,"shot_yes","Floating Jump shot","2PT Field Goal",18,"Chicago Bulls",-186,-1,42,"curry"
"193","Stephen Curry","Golden State Warriors","11/13/16",2016,3,0,7,"shot_no","Floating Jump shot","2PT Field Goal",10,"Phoenix Suns",33,101,36,"curry"
"194","Stephen Curry","Golden State Warriors","10/30/16",2016,1,8,55,"shot_yes","Floating Jump shot","2PT Field Goal",7,"Phoenix Suns",58,47,4,"curry"
"195","Stephen Curry","Golden State Warriors","11/3/16",2016,3,5,29,"shot_no","Floating Jump shot","2PT Field Goal",4,"Oklahoma City Thunder",-34,36,31,"curry"
"196","Stephen Curry","Golden State Warriors","4/4/17",2016,3,2,52,"shot_no","Floating Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-156,143,34,"curry"
"197","Stephen Curry","Golden State Warriors","2/2/17",2016,2,0,44,"shot_no","Floating Jump shot","2PT Field Goal",9,"Los Angeles Clippers",14,92,24,"curry"
"198","Stephen Curry","Golden State Warriors","3/14/17",2016,3,4,46,"shot_no","Floating Jump shot","2PT Field Goal",9,"Philadelphia 76ers",-1,97,32,"curry"
"199","Stephen Curry","Golden State Warriors","12/17/16",2016,2,5,32,"shot_no","Floating Jump shot","2PT Field Goal",7,"Portland Trail Blazers",-9,70,19,"curry"
"200","Stephen Curry","Golden State Warriors","3/16/17",2016,3,7,55,"shot_yes","Floating Jump shot","2PT Field Goal",5,"Orlando Magic",0,51,29,"curry"
"201","Stephen Curry","Golden State Warriors","11/23/16",2016,1,3,19,"shot_yes","Floating Jump shot","2PT Field Goal",4,"Los Angeles Lakers",-34,36,9,"curry"
"202","Stephen Curry","Golden State Warriors","12/3/16",2016,3,0,2,"shot_no","Floating Jump shot","2PT Field Goal",9,"Phoenix Suns",93,34,36,"curry"
"203","Stephen Curry","Golden State Warriors","3/24/17",2016,1,8,36,"shot_yes","Floating Jump shot","2PT Field Goal",15,"Sacramento Kings",-17,159,4,"curry"
"204","Stephen Curry","Golden State Warriors","1/4/17",2016,3,11,15,"shot_no","Floating Jump shot","2PT Field Goal",18,"Portland Trail Blazers",87,159,25,"curry"
"205","Stephen Curry","Golden State Warriors","11/19/16",2016,1,5,25,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Milwaukee Bucks",74,62,7,"curry"
"206","Stephen Curry","Golden State Warriors","1/4/17",2016,3,4,25,"shot_yes","Floating Jump shot","2PT Field Goal",8,"Portland Trail Blazers",-1,82,32,"curry"
"207","Stephen Curry","Golden State Warriors","11/19/16",2016,1,3,12,"shot_no","Floating Jump shot","2PT Field Goal",5,"Milwaukee Bucks",50,7,9,"curry"
"208","Stephen Curry","Golden State Warriors","1/4/17",2016,2,3,21,"shot_yes","Floating Jump shot","2PT Field Goal",6,"Portland Trail Blazers",-14,61,21,"curry"
"209","Stephen Curry","Golden State Warriors","11/26/16",2016,1,3,14,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Minnesota Timberwolves",96,21,9,"curry"
"210","Stephen Curry","Golden State Warriors","11/26/16",2016,3,2,55,"shot_yes","Floating Jump shot","2PT Field Goal",8,"Minnesota Timberwolves",4,85,34,"curry"
"211","Stephen Curry","Golden State Warriors","2/23/17",2016,2,3,27,"shot_no","Floating Jump shot","2PT Field Goal",6,"Los Angeles Clippers",-14,65,21,"curry"
"212","Stephen Curry","Golden State Warriors","3/6/17",2016,3,6,16,"shot_no","Floating Jump shot","2PT Field Goal",8,"Atlanta Hawks",-86,26,30,"curry"
"213","Stephen Curry","Golden State Warriors","11/26/16",2016,1,8,14,"shot_yes","Floating Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",-73,129,4,"curry"
"214","Stephen Curry","Golden State Warriors","11/9/16",2016,4,9,34,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Dallas Mavericks",89,105,39,"curry"
"215","Stephen Curry","Golden State Warriors","1/6/17",2016,3,0,4,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Memphis Grizzlies",59,121,36,"curry"
"216","Stephen Curry","Golden State Warriors","1/8/17",2016,1,6,8,"shot_no","Floating Jump shot","2PT Field Goal",9,"Sacramento Kings",66,65,6,"curry"
"217","Stephen Curry","Golden State Warriors","11/7/16",2016,4,1,28,"shot_no","Floating Jump shot","2PT Field Goal",5,"New Orleans Pelicans",-1,57,47,"curry"
"218","Stephen Curry","Golden State Warriors","12/5/16",2016,1,1,41,"shot_no","Floating Jump shot","2PT Field Goal",4,"Indiana Pacers",-27,36,11,"curry"
"219","Stephen Curry","Golden State Warriors","11/26/16",2016,1,0,57,"shot_yes","Floating Jump shot","2PT Field Goal",9,"Minnesota Timberwolves",87,31,12,"curry"
"220","Stephen Curry","Golden State Warriors","2/10/17",2016,1,3,50,"shot_yes","Floating Jump shot","2PT Field Goal",11,"Memphis Grizzlies",-53,100,9,"curry"
"221","Stephen Curry","Golden State Warriors","12/3/16",2016,1,0,2,"shot_no","Floating Jump shot","2PT Field Goal",12,"Phoenix Suns",4,126,12,"curry"
"222","Stephen Curry","Golden State Warriors","11/7/16",2016,3,7,43,"shot_no","Floating Jump shot","2PT Field Goal",12,"New Orleans Pelicans",40,115,29,"curry"
"223","Stephen Curry","Golden State Warriors","2/8/17",2016,3,3,14,"shot_yes","Floating Jump shot","2PT Field Goal",13,"Chicago Bulls",-55,120,33,"curry"
"224","Stephen Curry","Golden State Warriors","12/3/16",2016,3,3,46,"shot_yes","Floating Jump shot","2PT Field Goal",10,"Phoenix Suns",92,41,33,"curry"
"225","Stephen Curry","Golden State Warriors","2/27/17",2016,1,0,0,"shot_no","Hook Shot","2PT Field Goal",5,"Philadelphia 76ers",56,16,12,"curry"
"226","Stephen Curry","Golden State Warriors","3/16/17",2016,3,11,36,"shot_yes","Jump Bank Shot","3PT Field Goal",26,"Orlando Magic",112,244,25,"curry"
"227","Stephen Curry","Golden State Warriors","2/13/17",2016,3,4,19,"shot_no","Jump Bank Shot","2PT Field Goal",16,"Denver Nuggets",-125,105,32,"curry"
"228","Stephen Curry","Golden State Warriors","1/25/17",2016,1,10,18,"shot_no","Jump Bank Shot","2PT Field Goal",6,"Charlotte Hornets",63,8,2,"curry"
"229","Stephen Curry","Golden State Warriors","3/29/17",2016,1,6,17,"shot_no","Jump Bank Shot","2PT Field Goal",11,"San Antonio Spurs",117,26,6,"curry"
"230","Stephen Curry","Golden State Warriors","3/31/17",2016,3,5,31,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",171,213,31,"curry"
"231","Stephen Curry","Golden State Warriors","1/22/17",2016,2,1,3,"shot_yes","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,11,23,"curry"
"232","Stephen Curry","Golden State Warriors","11/4/16",2016,2,2,33,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-170,194,22,"curry"
"233","Stephen Curry","Golden State Warriors","11/4/16",2016,2,8,42,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-246,-6,16,"curry"
"234","Stephen Curry","Golden State Warriors","11/4/16",2016,2,6,23,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-116,223,18,"curry"
"235","Stephen Curry","Golden State Warriors","11/4/16",2016,1,11,11,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-196,168,1,"curry"
"236","Stephen Curry","Golden State Warriors","11/4/16",2016,3,8,49,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-85,243,28,"curry"
"237","Stephen Curry","Golden State Warriors","11/4/16",2016,3,4,30,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-245,94,32,"curry"
"238","Stephen Curry","Golden State Warriors","11/4/16",2016,4,4,38,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-122,223,44,"curry"
"239","Stephen Curry","Golden State Warriors","11/4/16",2016,1,5,12,"shot_no","Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",-202,41,7,"curry"
"240","Stephen Curry","Golden State Warriors","11/4/16",2016,1,11,4,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-232,114,1,"curry"
"241","Stephen Curry","Golden State Warriors","3/2/17",2016,3,6,28,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",122,223,30,"curry"
"242","Stephen Curry","Golden State Warriors","3/2/17",2016,4,6,8,"shot_no","Jump Shot","2PT Field Goal",6,"Chicago Bulls",-60,13,42,"curry"
"243","Stephen Curry","Golden State Warriors","3/2/17",2016,4,4,44,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-135,213,44,"curry"
"244","Stephen Curry","Golden State Warriors","3/2/17",2016,2,3,13,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-233,-21,21,"curry"
"245","Stephen Curry","Golden State Warriors","11/10/16",2016,2,4,49,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,20,"curry"
"246","Stephen Curry","Golden State Warriors","11/10/16",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",155,247,36,"curry"
"247","Stephen Curry","Golden State Warriors","11/10/16",2016,3,7,2,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",-237,-11,29,"curry"
"248","Stephen Curry","Golden State Warriors","11/10/16",2016,3,4,12,"shot_yes","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,232,32,"curry"
"249","Stephen Curry","Golden State Warriors","11/10/16",2016,2,1,38,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-243,-11,23,"curry"
"250","Stephen Curry","Golden State Warriors","11/10/16",2016,3,3,3,"shot_no","Jump Shot","3PT Field Goal",33,"Denver Nuggets",107,321,33,"curry"
"251","Stephen Curry","Golden State Warriors","11/10/16",2016,3,10,37,"shot_no","Jump Shot","2PT Field Goal",20,"Denver Nuggets",207,11,26,"curry"
"252","Stephen Curry","Golden State Warriors","11/10/16",2016,1,5,21,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-37,267,7,"curry"
"253","Stephen Curry","Golden State Warriors","11/10/16",2016,1,6,32,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,6,"curry"
"254","Stephen Curry","Golden State Warriors","11/10/16",2016,1,0,37,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-156,198,12,"curry"
"255","Stephen Curry","Golden State Warriors","11/10/16",2016,3,6,32,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-201,149,30,"curry"
"256","Stephen Curry","Golden State Warriors","12/15/16",2016,3,1,42,"shot_no","Jump Shot","2PT Field Goal",22,"New York Knicks",-215,62,35,"curry"
"257","Stephen Curry","Golden State Warriors","1/22/17",2016,3,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",236,11,26,"curry"
"258","Stephen Curry","Golden State Warriors","1/22/17",2016,3,5,19,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",200,165,31,"curry"
"259","Stephen Curry","Golden State Warriors","1/22/17",2016,3,1,30,"shot_yes","Jump Shot","3PT Field Goal",22,"Orlando Magic",-222,-11,35,"curry"
"260","Stephen Curry","Golden State Warriors","1/22/17",2016,1,4,47,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",-97,244,8,"curry"
"261","Stephen Curry","Golden State Warriors","1/22/17",2016,1,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",184,178,4,"curry"
"262","Stephen Curry","Golden State Warriors","12/15/16",2016,2,11,35,"shot_no","Jump Shot","2PT Field Goal",4,"New York Knicks",24,43,13,"curry"
"263","Stephen Curry","Golden State Warriors","12/15/16",2016,1,10,13,"shot_no","Jump Shot","3PT Field Goal",27,"New York Knicks",-197,195,2,"curry"
"264","Stephen Curry","Golden State Warriors","12/15/16",2016,1,6,9,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-194,183,6,"curry"
"265","Stephen Curry","Golden State Warriors","11/26/16",2016,3,0,3,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-78,259,36,"curry"
"266","Stephen Curry","Golden State Warriors","11/26/16",2016,4,3,47,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-30,262,45,"curry"
"267","Stephen Curry","Golden State Warriors","11/26/16",2016,1,7,59,"shot_no","Jump Shot","3PT Field Goal",31,"Minnesota Timberwolves",-165,267,5,"curry"
"268","Stephen Curry","Golden State Warriors","11/26/16",2016,3,9,30,"shot_yes","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-142,249,27,"curry"
"269","Stephen Curry","Golden State Warriors","11/26/16",2016,3,0,35,"shot_yes","Jump Shot","3PT Field Goal",29,"Minnesota Timberwolves",-106,272,36,"curry"
"270","Stephen Curry","Golden State Warriors","11/26/16",2016,1,1,44,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-187,200,11,"curry"
"271","Stephen Curry","Golden State Warriors","12/15/16",2016,3,3,25,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-2,262,33,"curry"
"272","Stephen Curry","Golden State Warriors","12/15/16",2016,2,2,23,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",230,16,22,"curry"
"273","Stephen Curry","Golden State Warriors","12/15/16",2016,2,3,13,"shot_no","Jump Shot","3PT Field Goal",29,"New York Knicks",-161,244,21,"curry"
"274","Stephen Curry","Golden State Warriors","2/23/17",2016,3,0,30,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-199,188,36,"curry"
"275","Stephen Curry","Golden State Warriors","2/23/17",2016,1,5,57,"shot_yes","Jump Shot","2PT Field Goal",22,"Los Angeles Clippers",-173,139,7,"curry"
"276","Stephen Curry","Golden State Warriors","2/23/17",2016,1,11,4,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-174,16,1,"curry"
"277","Stephen Curry","Golden State Warriors","10/28/16",2016,3,10,14,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",-171,90,26,"curry"
"278","Stephen Curry","Golden State Warriors","10/28/16",2016,4,1,22,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-55,257,47,"curry"
"279","Stephen Curry","Golden State Warriors","10/28/16",2016,3,5,0,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-178,200,31,"curry"
"280","Stephen Curry","Golden State Warriors","10/28/16",2016,1,8,57,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-156,203,4,"curry"
"281","Stephen Curry","Golden State Warriors","10/28/16",2016,3,0,39,"shot_no","Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",64,306,36,"curry"
"282","Stephen Curry","Golden State Warriors","10/28/16",2016,1,10,53,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-107,228,2,"curry"
"283","Stephen Curry","Golden State Warriors","10/28/16",2016,2,6,36,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",105,242,18,"curry"
"284","Stephen Curry","Golden State Warriors","10/28/16",2016,3,0,56,"shot_yes","Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-138,262,36,"curry"
"285","Stephen Curry","Golden State Warriors","10/28/16",2016,1,4,54,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",19,247,8,"curry"
"286","Stephen Curry","Golden State Warriors","10/28/16",2016,4,4,52,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",135,218,44,"curry"
"287","Stephen Curry","Golden State Warriors","10/28/16",2016,3,3,57,"shot_yes","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,-1,33,"curry"
